album_artist,album_composer,album_title,album_ean,catalog_number,publisher_info,street_date,label,disc_number,track_number,isrc,track_title,track_movement,active,track_artists,track_composer,minutes,seconds,primary_genre,cline_year,cline,pline_year,pline
The Turfan Ensemble; Philipp Vandré; Thaddeus Watson,Morton Feldman,Feldman Edition 4–The Straits Of Magellan - Indeterminate Music,764593010326,MOD-CD-103,C.F. Peters Corp.,1/22/2002,Mode Records,1,10,US-4BP-04-00917,Durations 2 For Cello & Piano,,SR,"﻿Helmut Menzler, cello; ﻿Philipp Vandré, piano",Morton Feldman,3,29,20th Century,2002,Mode,2002,Mode
The Turfan Ensemble; Philipp Vandré; Thaddeus Watson,Morton Feldman,Feldman Edition 4–The Straits Of Magellan - Indeterminate Music,764593010326,MOD-CD-103,C.F. Peters Corp.,1/22/2002,Mode Records,1,11,US-4BP-04-00918,"Durations 3 For Tuba, Piano & Violin",,SR,"The Turfan Ensemble; Philipp Vandré & Thaddeus Watson, directors",Morton Feldman,8,43,20th Century,2002,Mode,2002,Mode
The Turfan Ensemble; Philipp Vandré; Thaddeus Watson,Morton Feldman,Feldman Edition 4–The Straits Of Magellan - Indeterminate Music,764593010326,MOD-CD-103,C.F. Peters Corp.,1/22/2002,Mode Records,1,12,US-4BP-04-00919,"Durations 4 For Violin, Cello & Vibraphone",,SR,"The Turfan Ensemble; Philipp Vandré & Thaddeus Watson, directors",Morton Feldman,3,47,20th Century,2002,Mode,2002,Mode
The Turfan Ensemble; Philipp Vandré; Thaddeus Watson,Morton Feldman,Feldman Edition 4–The Straits Of Magellan - Indeterminate Music,764593010326,MOD-CD-103,C.F. Peters Corp.,1/22/2002,Mode Records,1,13,US-4BP-04-00920,"Durations 5 For Violin, Cello, Vibraphone, Celesta/piano & Harp",,SR,"The Turfan Ensemble; Philipp Vandré & Thaddeus Watson, directors",Morton Feldman,8,4,20th Century,2002,Mode,2002,Mode
Ulrich Krieger,John Cage,Cage Edition 24–A Cage Of Saxophones 1,764593010425,MOD-CD-104,Henmar Press/CF Peters,2/26/2002,Mode Records,1,1,US-4BP-04-00921,"Five for 2 Saxophones, Accordion & 2 Pianos",,A,"Ulrich Krieger, ﻿Kathrin Wagner, saxophones; ﻿Mario Bertoncini, ﻿Reinhold Friedl, pianos; ﻿Gerhard Scherer, accordion",John Cage,5,9,20th Century,2002,Mode,2002,Mode
Ulrich Krieger,John Cage,Cage Edition 24–A Cage Of Saxophones 1,764593010425,MOD-CD-104,Henmar Press/CF Peters,2/26/2002,Mode Records,1,2,US-4BP-04-00922,"Ryoanji for Saxophone, 3 Prerecorded Saxophones & Percussion",,A,"Ulrich Krieger, ﻿saxophones; ﻿Friedemann Werzlau, percussion",John Cage,21,37,20th Century,2002,Mode,2002,Mode
Ulrich Krieger,John Cage,Cage Edition 24–A Cage Of Saxophones 1,764593010425,MOD-CD-104,Henmar Press/CF Peters,2/26/2002,Mode Records,1,3,US-4BP-04-00923,Four5 for Saxophone Quartet,,A,"Ulrich Krieger, ﻿Tobias Rüger, ﻿Reimar Volker, ﻿Kathrin Wagner, saxophones ",John Cage,12,7,20th Century,2002,Mode,2002,Mode
Ulrich Krieger,John Cage,Cage Edition 24–A Cage Of Saxophones 1,764593010425,MOD-CD-104,Henmar Press/CF Peters,2/26/2002,Mode Records,1,4,US-4BP-04-00924,Five4 for 2 Saxophones & 3 Percussionists,,A,"Ulrich Krieger, ﻿Reimar Volker, saxophones; Friedemann Werzlau, Raymond Kaczynski, Andreas Peters, percussion",John Cage,5,5,20th Century,2002,Mode,2002,Mode
Ulrich Krieger,John Cage,Cage Edition 24–A Cage Of Saxophones 1,764593010425,MOD-CD-104,Henmar Press/CF Peters,2/26/2002,Mode Records,1,5,US-4BP-04-00925,"Hymnkus for 2 Saxophones, Accordion, 2 Pianos & 2 Percussionists",,A,"Ulrich Krieger, ﻿Tobias Rüger, saxophones; ﻿Mario Bertoncini, ﻿Reinhold Friedl, pianos; ﻿Gerhard Scherer, accordion",John Cage,30,5,20th Century,2002,Mode,2002,Mode
,Bernadette Speach,Reflections,764593010524,MOD-CD-105,self published,2/26/2002,Mode Records,1,1,US-4BP-04-01534,Trio Des Trois,,A,"Lois Martin, viola; David Heiss, cello; Anthony de Mare, piano",Bernadette Speach,10,59,20th Century,2002,Mode,2002,Mode
,Bernadette Speach,Reflections,764593010524,MOD-CD-105,self published,2/26/2002,Mode Records,1,2,US-4BP-04-01535,"When It Rains, Lleuve",,A,"Anthony de Mare, piano",Bernadette Speach,5,59,20th Century,2002,Mode,2002,Mode
,Bernadette Speach,Reflections,764593010524,MOD-CD-105,self published,2/26/2002,Mode Records,1,3,US-4BP-04-01536,Chosen Voices,,A,"Jeffrey Schanzer, prepared guitar; Bernadette Speech, toy piano",Bernadette Speach,4,6,20th Century,2002,Mode,2002,Mode
,Bernadette Speach,Reflections,764593010524,MOD-CD-105,self published,2/26/2002,Mode Records,1,4,US-4BP-04-01537,Les Ondes Pour Quatre,,A,Arditti Quartet,Bernadette Speach,10,11,20th Century,2002,Mode,2002,Mode
,Bernadette Speach,Reflections,764593010524,MOD-CD-105,self published,2/26/2002,Mode Records,1,5,US-4BP-04-01538,Angels In The Snow,,A,"Bernadette Speach, piano",Bernadette Speach,6,0,20th Century,2002,Mode,2002,Mode
,Bernadette Speach,Reflections,764593010524,MOD-CD-105,self published,2/26/2002,Mode Records,1,6,US-4BP-04-01539,Woman Without Adornment,1,A,"Thulani Davis, reciter; Alva Rogers, voice; Jeffrey Schanzer, guitars; Mark Dresser, bass; Bernadette Speech, piano & conductor",Bernadette Speach,4,36,20th Century,2002,Mode,2002,Mode
,Bernadette Speach,Reflections,764593010524,MOD-CD-105,self published,2/26/2002,Mode Records,1,7,US-4BP-04-01540,Woman Without Adornment,2,A,"Thulani Davis, reciter; Alva Rogers, voice; Jeffrey Schanzer, guitars; Mark Dresser, bass; Bernadette Speech, piano & conductor",Bernadette Speach,5,27,20th Century,2002,Mode,2002,Mode
,Bernadette Speach,Reflections,764593010524,MOD-CD-105,self published,2/26/2002,Mode Records,1,8,US-4BP-04-01541,Woman Without Adornment ,3,A,"Thulani Davis, reciter; Alva Rogers, voice; Jeffrey Schanzer, guitars; Mark Dresser, bass; Bernadette Speech, piano & conductor",Bernadette Speach,4,0,20th Century,2002,Mode,2002,Mode
,Bernadette Speach,Reflections,764593010524,MOD-CD-105,self published,2/26/2002,Mode Records,1,9,US-4BP-04-01542,Woman Without Adornment ,4,A,"Thulani Davis, reciter; Alva Rogers, voice; Jeffrey Schanzer, guitars; Mark Dresser, bass; Bernadette Speech, piano & conductor",Bernadette Speach,4,29,20th Century,2002,Mode,2002,Mode
,Bernadette Speach,Reflections,764593010524,MOD-CD-105,self published,2/26/2002,Mode Records,1,10,US-4BP-04-01543,Woman Without Adornment ,5,A,"Thulani Davis, reciter; Alva Rogers, voice; Jeffrey Schanzer, guitars; Mark Dresser, bass; Bernadette Speech, piano & conductor",Bernadette Speach,1,59,20th Century,2002,Mode,2002,Mode
,Bernadette Speach,Reflections,764593010524,MOD-CD-105,self published,2/26/2002,Mode Records,1,11,US-4BP-04-01544,Woman Without Adornment ,6,A,"Thulani Davis, reciter; Alva Rogers, voice; Jeffrey Schanzer, guitars; Mark Dresser, bass; Bernadette Speech, piano & conductor",Bernadette Speach,2,32,20th Century,2002,Mode,2002,Mode
,Bernadette Speach,Reflections,764593010524,MOD-CD-105,self published,2/26/2002,Mode Records,1,12,US-4BP-04-01545,Woman Without Adornment ,7,A,"Thulani Davis, reciter; Alva Rogers, voice; Jeffrey Schanzer, guitars; Mark Dresser, bass; Bernadette Speech, piano & conductor",Bernadette Speach,1,42,20th Century,2002,Mode,2002,Mode
,Bernadette Speach,Reflections,764593010524,MOD-CD-105,self published,2/26/2002,Mode Records,1,13,US-4BP-04-01546,Viola,,A,"﻿Rozanna, viola; Anthony de Mare, piano",Bernadette Speach,10,50,20th Century,2002,Mode,2002,Mode
Margaret Leng Tan,John Cage,Cage Edition 25–The Piano Works 4,764593010623,MOD-CD-106,Henmar Press/CF Peters,3/26/2002,Mode Records,1,1,US-4BP-04-00933,Triple-paced (First Version) ,1,A,"Margaret Leng Tan, piano",John Cage,1,5,20th Century,2002,Mode,2002,Mode
Margaret Leng Tan,John Cage,Cage Edition 25–The Piano Works 4,764593010623,MOD-CD-106,Henmar Press/CF Peters,3/26/2002,Mode Records,1,2,US-4BP-04-00934,Triple-paced (First Version) ,2,A,"Margaret Leng Tan, piano",John Cage,1,1,20th Century,2002,Mode,2002,Mode
Margaret Leng Tan,John Cage,Cage Edition 25–The Piano Works 4,764593010623,MOD-CD-106,Henmar Press/CF Peters,3/26/2002,Mode Records,1,3,US-4BP-04-00935,Triple-paced (First Version) ,3,A,"Margaret Leng Tan, piano",John Cage,0,45,20th Century,2002,Mode,2002,Mode
Margaret Leng Tan,John Cage,Cage Edition 25–The Piano Works 4,764593010623,MOD-CD-106,Henmar Press/CF Peters,3/26/2002,Mode Records,1,4,US-4BP-04-00936,Triple-Paced,,A,"Margaret Leng Tan, piano",John Cage,2,3,20th Century,2002,Mode,2002,Mode
Margaret Leng Tan,John Cage,Cage Edition 25–The Piano Works 4,764593010623,MOD-CD-106,Henmar Press/CF Peters,3/26/2002,Mode Records,1,5,US-4BP-04-00937,Totem Ancestor,,A,"Margaret Leng Tan, piano",John Cage,1,55,20th Century,2002,Mode,2002,Mode
Margaret Leng Tan,John Cage,Cage Edition 25–The Piano Works 4,764593010623,MOD-CD-106,Henmar Press/CF Peters,3/26/2002,Mode Records,1,6,US-4BP-04-00938,Ad Lib,,A,"Margaret Leng Tan, piano",John Cage,3,14,20th Century,2002,Mode,2002,Mode
Margaret Leng Tan,John Cage,Cage Edition 25–The Piano Works 4,764593010623,MOD-CD-106,Henmar Press/CF Peters,3/26/2002,Mode Records,1,7,US-4BP-04-00939,Jazz Study,,A,"Margaret Leng Tan, piano",John Cage,3,3,20th Century,2002,Mode,2002,Mode
Margaret Leng Tan,John Cage,Cage Edition 25–The Piano Works 4,764593010623,MOD-CD-106,Henmar Press/CF Peters,3/26/2002,Mode Records,1,8,US-4BP-04-00940,Music For Marcel Duchamp,,A,"Margaret Leng Tan, piano",John Cage,5,46,20th Century,2002,Mode,2002,Mode
Margaret Leng Tan,John Cage,Cage Edition 25–The Piano Works 4,764593010623,MOD-CD-106,Henmar Press/CF Peters,3/26/2002,Mode Records,1,9,US-4BP-04-00941,Works Of Calder , I. Prepared Piano,A,"Margaret Leng Tan, prepared piano",John Cage,5,5,20th Century,2002,Mode,2002,Mode
Margaret Leng Tan,John Cage,Cage Edition 25–The Piano Works 4,764593010623,MOD-CD-106,Henmar Press/CF Peters,3/26/2002,Mode Records,1,10,US-4BP-04-00942,Works Of Calder , II. Film Soundtrack With Narration,A,"Burgess Meredith, narrator",John Cage,3,9,20th Century,2002,Mode,2002,Mode
Margaret Leng Tan,John Cage,Cage Edition 25–The Piano Works 4,764593010623,MOD-CD-106,Henmar Press/CF Peters,3/26/2002,Mode Records,1,11,US-4BP-04-00943,Works Of Calder , III. Film Soundtrack With Percussion,A,"Burgess Meredith, narrator; John Cage, percussion",John Cage,2,19,20th Century,2002,Mode,2002,Mode
Margaret Leng Tan,John Cage,Cage Edition 25–The Piano Works 4,764593010623,MOD-CD-106,Henmar Press/CF Peters,3/26/2002,Mode Records,1,12,US-4BP-04-00944,Works Of Calder , IV. Prepared Piano,A,"Margaret Leng Tan, prepared piano",John Cage,10,37,20th Century,2002,Mode,2002,Mode
Margaret Leng Tan,John Cage,Cage Edition 25–The Piano Works 4,764593010623,MOD-CD-106,Henmar Press/CF Peters,3/26/2002,Mode Records,1,13,US-4BP-04-00945,One2,,A,"Margaret Leng Tan, piano",John Cage,18,51,20th Century,2002,Mode,2002,Mode
Barton Workshop,Morton Feldman,Feldman Edition 5–Voices & Instruments,764593010722,MOD-CD-107,C.F. Peters Corp.,5/21/2002,Mode Records,1,1,US-4BP-04-00946,Journey To The End Of Night ,1,SR,"Claron McFadden, soprano; Barton Workshop",Morton Feldman,2,12,20th Century,2002,Mode,2002,Mode
Barton Workshop,Morton Feldman,Feldman Edition 5–Voices & Instruments,764593010722,MOD-CD-107,C.F. Peters Corp.,5/21/2002,Mode Records,1,2,US-4BP-04-00947,Journey To The End Of Night ,2,SR,"Claron McFadden, soprano; Barton Workshop",Morton Feldman,1,12,20th Century,2002,Mode,2002,Mode
Barton Workshop,Morton Feldman,Feldman Edition 5–Voices & Instruments,764593010722,MOD-CD-107,C.F. Peters Corp.,5/21/2002,Mode Records,1,3,US-4BP-04-00948,Journey To The End Of Night ,3,SR,"Claron McFadden, soprano; Barton Workshop",Morton Feldman,1,7,20th Century,2002,Mode,2002,Mode
Barton Workshop,Morton Feldman,Feldman Edition 5–Voices & Instruments,764593010722,MOD-CD-107,C.F. Peters Corp.,5/21/2002,Mode Records,1,4,US-4BP-04-00949,Journey To The End Of Night ,4,SR,"Claron McFadden, soprano; Barton Workshop",Morton Feldman,2,37,20th Century,2002,Mode,2002,Mode
Barton Workshop,Morton Feldman,Feldman Edition 5–Voices & Instruments,764593010722,MOD-CD-107,C.F. Peters Corp.,5/21/2002,Mode Records,1,5,US-4BP-04-00950,4 Songs to e.e.cummings ,1,SR,"Claron McFadden, soprano; Barton Workshop",Morton Feldman,12,29,20th Century,2002,Mode,2002,Mode
Barton Workshop,Morton Feldman,Feldman Edition 5–Voices & Instruments,764593010722,MOD-CD-107,C.F. Peters Corp.,5/21/2002,Mode Records,1,6,US-4BP-04-00951,4 Songs to e.e.cummings ,2,SR,"Claron McFadden, soprano; Barton Workshop",Morton Feldman,1,16,20th Century,2002,Mode,2002,Mode
Barton Workshop,Morton Feldman,Feldman Edition 5–Voices & Instruments,764593010722,MOD-CD-107,C.F. Peters Corp.,5/21/2002,Mode Records,1,7,US-4BP-04-00952,4 Songs to e.e.cummings ,3,SR,"Claron McFadden, soprano; Barton Workshop",Morton Feldman,3,15,20th Century,2002,Mode,2002,Mode
